,subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1
68,1,68,2765.97,1,123,119,0.529577073,0.470422927
69,1,69,2998.353,1,75,63,0.575114463,0.424885537
70,1,70,2079.715,0,123,121,0.603845413,0.396154587
71,1,71,1666.103,1,63,84,0.631864377,0.368135623
72,1,72,2426.928,0,86,63,0.761014748,0.238985252
73,1,73,3263.299,1,63,68,0.636184395,0.363815605
74,1,74,1723.836,0,93,77,0.464184573,0.535815427
75,1,75,1368.643,0,93,87,0.430215525,0.569784475
76,1,76,1990.443,0,123,118,0.632548638,0.367451362
77,1,77,2997.126,0,93,99,0.557739887,0.442260113
78,1,78,1573.53,0,128,123,0.484268502,0.515731498
79,1,79,2306.153,0,104,93,0.639441081,0.360558919
80,1,80,2773.406,0,123,120,0.544018069,0.455981931
81,1,81,2122.486,1,123,133,0.354588748,0.645411252
82,1,82,1541.291,0,93,85,0.658727651,0.341272349
83,1,83,1792.184,0,58,63,0.614821849,0.385178151
84,1,84,1719.123,0,70,63,0.666690474,0.333309526
85,1,85,5485.479,1,83,93,0.497440572,0.502559428
86,1,86,4941.353,1,93,101,0.595788239,0.404211761
87,1,87,1580.206,1,80,93,0.538718865,0.461281135
88,1,88,3148.962,0,93,83,0.527925146,0.472074854
89,1,89,2129.2,1,85,93,0.568426977,0.431573023
90,1,90,1528.68,0,93,103,0.5961184,0.4038816
91,1,91,1442.214,0,93,80,0.509232162,0.490767838
92,1,92,1628.017,0,91,93,0.551180947,0.448819053
93,1,93,2346.231,1,123,132,0.62018025,0.37981975
94,1,94,3316.339,0,77,63,0.619833649,0.380166351
95,1,95,3031.183,0,93,88,0.633408005,0.366591995
96,1,96,2266.764,0,113,123,0.658114236,0.341885764
97,1,97,1321.42,0,132,123,0.434911844,0.565088156
98,1,98,2265.431,1,63,77,0.696249299,0.303750701
99,1,99,4164.13,0,101,93,0.536872019,0.463127981
100,1,100,2726.392,0,124,123,0.704048966,0.295951034
101,1,101,2464.949,1,130,123,0.681068076,0.318931924
102,1,102,1844.314,1,122,123,0.601805176,0.398194824
103,1,103,4667.099,1,61,63,0.414169542,0.585830458
104,1,104,3192.227,0,133,123,0.731078855,0.268921145
105,1,105,2169.18,0,123,122,0.66823462,0.33176538
106,1,106,2349.446,1,88,93,0.676317331,0.323682669
107,1,107,3171.303,0,123,124,0.598896076,0.401103924
108,1,108,2993.885,0,123,130,0.757000018,0.242999982
109,1,109,2046.197,0,93,91,0.630391768,0.369608232
110,1,110,2000.771,0,123,113,0.676536991,0.323463009
111,1,111,3949.34,1,120,123,0.599794444,0.400205556
112,1,112,2302.897,1,51,63,0.66545865,0.33454135
113,1,113,1967.521,0,106,93,0.629882539,0.370117461
114,1,114,5436.005,0,93,106,0.682164142,0.317835858
115,1,115,1555.042,0,103,93,0.631588879,0.368411121
116,1,116,1991.723,0,63,51,0.63033276,0.36966724
117,1,117,3401.665,0,63,58,0.613152924,0.386847076
118,1,118,4202.816,1,63,61,0.660220977,0.339779023
119,1,119,2110.906,1,63,70,0.521719546,0.478280454
120,2,0,4393.264,0,63,42,0.558020349,0.441979651
121,2,1,9018.968,1,126,123,0.463828515,0.536171485
122,2,2,2271.286,1,123,129,0.537987741,0.462012259
123,2,3,13824.456,0,116,123,0.456087309,0.543912691
124,2,4,2308.854,0,131,123,0.706991941,0.293008059
125,2,5,6735.222,0,65,63,0.61946685,0.38053315
126,2,6,4220.918,0,95,93,0.638724047,0.361275953
127,2,7,4542.711,1,63,81,0.520509321,0.479490679
128,2,8,10213.207,1,123,125,0.653330464,0.346669536
129,2,9,12842.266,0,63,72,0.52031085,0.47968915
130,2,10,5697.236,0,127,123,0.573003691,0.426996309
131,2,11,9507.452,1,93,90,0.567153841,0.432846159
132,2,12,2202.626,0,123,117,0.647532266,0.352467734
133,2,13,10523.383,0,123,126,0.625203787,0.374796213
134,2,14,5659.319,0,63,49,0.610065138,0.389934862
135,2,15,11711.122,0,82,93,0.431560897,0.568439103
136,2,16,4957.49,0,109,93,0.690455799,0.309544201
137,2,17,4295.431,1,90,93,0.522891251,0.477108749
138,2,18,3120.003,0,72,63,0.745035479,0.254964521
139,2,19,6435.686,1,117,123,0.501997195,0.498002805
140,2,20,4288.92,1,123,131,0.520529232,0.479470768
141,2,21,9699.076,0,63,56,0.729819936,0.270180064
142,2,22,12993.588,0,96,93,0.545549664,0.454450336
143,2,23,6368.911,0,93,82,0.558961246,0.441038754
144,2,24,5931.459,0,129,123,0.569551118,0.430448882
145,2,25,13766.499,0,123,116,0.540482955,0.459517045
146,2,26,3602.769,1,123,127,0.424200861,0.575799139
147,2,27,8029.58,1,63,65,0.512315035,0.487684965
148,2,28,9357.582,1,40,63,0.496770227,0.503229773
149,2,29,14391.407,1,42,63,0.476211196,0.523788804
150,2,30,13627.4,1,47,63,0.409603512,0.590396488
151,2,31,4957.208,0,63,40,0.82923775,0.17076225
152,2,32,5640.168,0,63,47,0.689929008,0.310070992
153,2,33,8963.665,1,125,123,0.681042622,0.318957378
154,2,34,12768.284,0,93,96,0.564012577,0.435987423
155,2,35,13402.299,1,56,63,0.650076462,0.349923538
156,2,36,8565.537,0,93,109,0.523764724,0.476235276
157,2,37,8977.981,1,93,95,0.44388205,0.55611795
158,2,38,19471.289,1,49,63,0.46188293,0.53811707
159,2,39,3362.804,0,81,63,0.639333333,0.360666667
160,2,40,10371.722,1,45,63,0.50319529,0.49680471
161,2,41,6100.871,0,123,115,0.601559066,0.398440934
162,2,42,10341.341,1,119,123,0.586722972,0.413277028
163,2,43,6921.445,1,93,104,0.361657175,0.638342825
164,2,44,3024.208,0,68,63,0.660349065,0.339650935
165,2,45,8126.898,1,118,123,0.522131768,0.477868232
166,2,46,6204.749,0,77,93,0.702991072,0.297008928
167,2,47,4774.057,0,93,98,0.715526351,0.284473649
168,2,48,4717.593,0,63,45,0.678993976,0.321006024
169,2,49,12861.619,0,114,123,0.562141646,0.437858354
170,2,50,8381.153,0,63,54,0.664158114,0.335841886
171,2,51,7201.565,1,121,123,0.803780042,0.196219958
172,2,52,6935.852,1,115,123,0.519667265,0.480332735
173,2,53,8155.782,1,54,63,0.472616311,0.527383689
174,2,54,11231.186,0,99,93,0.600081323,0.399918677
175,2,55,13460.855,1,87,93,0.514954824,0.485045176
176,2,56,5129.368,0,107,93,0.721036073,0.278963927
177,2,57,3361.537,0,123,114,0.734012179,0.265987821
178,2,58,13908.459,0,79,63,0.598873361,0.401126639
179,2,59,6783.104,1,63,86,0.602243082,0.397756918
180,2,60,9203.481,0,98,93,0.604409111,0.395590889
181,2,61,5052.915,1,123,128,0.521034726,0.478965274
182,2,62,6342.498,0,84,63,0.803390317,0.196609683
183,2,63,3910.52,0,93,79,0.627657383,0.372342617
184,2,64,4594.054,1,63,75,0.619842142,0.380157858
185,2,65,15601.451,0,79,93,0.565375218,0.434624782
186,2,66,7309.275,1,63,79,0.460567757,0.539432243
187,2,67,5190.82,1,93,107,0.431770338,0.568229662
188,2,68,20879.898,0,123,119,0.537222196,0.462777804
189,2,69,4408.831,0,75,63,0.626910867,0.373089133
190,2,70,13117.59,0,123,121,0.593591665,0.406408335
191,2,71,5613.966,1,63,84,0.48026984,0.51973016
192,2,72,5082.736,0,86,63,0.597633198,0.402366802
193,2,73,8499.643,0,63,68,0.545920989,0.454079011
194,2,74,7979.472,0,93,77,0.685428176,0.314571824
195,2,75,15395.867,1,93,87,0.489004806,0.510995194
196,2,76,8201.57,0,123,118,0.51977983,0.48022017
197,2,77,6820.168,1,93,99,0.531459232,0.468540768
198,2,78,8076.828,0,128,123,0.546032553,0.453967447
199,2,79,5123.042,0,104,93,0.61373707,0.38626293
200,2,80,7575.096,0,123,120,0.487483389,0.512516611
201,2,81,4658.442,1,123,133,0.441590062,0.558409938
202,2,82,7008.028,0,93,85,0.639995732,0.360004268
203,2,83,13829.928,0,58,63,0.545599007,0.454400993
204,2,84,2747.496,0,70,63,0.658105717,0.341894283
205,2,85,12428.383,1,83,93,0.503886863,0.496113137
206,2,86,4775.54,0,93,101,0.63402706,0.36597294
207,2,87,6153.953,1,80,93,0.517037376,0.482962624
208,2,88,5461.167,0,93,83,0.579441844,0.420558156
209,2,89,7037.482,1,85,93,0.516941445,0.483058555
210,2,90,15416.275,1,93,103,0.562059795,0.437940205
211,2,91,5270.916,0,93,80,0.685133126,0.314866874
212,2,92,5931.903,1,91,93,0.560524219,0.439475781
213,2,93,4572.768,1,123,132,0.498658951,0.501341049
214,2,94,5824.12,0,77,63,0.592795979,0.407204021
215,2,95,8615.398,1,93,88,0.607625246,0.392374754
216,2,96,8031.564,1,113,123,0.614044766,0.385955234
217,2,97,2722.327,0,132,123,0.661126144,0.338873856
218,2,98,14101.24,1,63,77,0.528823156,0.471176844
219,2,99,8237.123,0,101,93,0.494751381,0.505248619
220,2,100,5628.714,0,124,123,0.713315791,0.286684209
221,2,101,7812.105,0,130,123,0.64987225,0.35012775
222,2,102,13191.96,0,122,123,0.598301041,0.401698959
223,2,103,7394.705,0,61,63,0.555848358,0.444151642
224,2,104,13209.633,0,133,123,0.603075628,0.396924372
225,2,105,9956.088,0,123,122,0.545698003,0.454301997
226,2,106,11160.33,0,88,93,0.622132792,0.377867208
227,2,107,10567.69,1,123,124,0.632575661,0.367424339
228,2,108,3856.248,1,123,130,0.518198927,0.481801073
229,2,109,9273.443,0,93,91,0.576862351,0.423137649
230,2,110,2950.943,0,123,113,0.708817427,0.291182573
231,2,111,13342.428,0,120,123,0.574174297,0.425825703
232,2,112,7723.314,1,51,63,0.568073803,0.431926197
233,2,113,4339.511,0,106,93,0.708239438,0.291760562
234,2,114,5191.56,1,93,106,0.576757223,0.423242777
235,2,115,4657.154,0,103,93,0.609884137,0.390115863
236,2,116,5824.51,0,63,51,0.563031729,0.436968271
237,2,117,18900.494,0,63,58,0.659705562,0.340294438
238,2,118,4334.927,0,63,61,0.735188383,0.264811617
239,2,119,8621.08,0,63,70,0.584788863,0.415211137
240,3,0,4612.844,1,63,42,0.533137803,0.466862197
241,3,1,3098.964,0,126,123,0.694541456,0.305458544
242,3,2,3949.32,0,123,129,0.703151862,0.296848138
243,3,3,3992.314,1,116,123,0.489467499,0.510532501
244,3,4,3063.877,0,131,123,0.678125,0.321875
245,3,5,6334.299,1,65,63,0.545397264,0.454602736
246,3,6,3503.517,0,95,93,0.68117501,0.31882499
247,3,7,5757.464,1,63,81,0.382255244,0.617744756
248,3,8,4202.759,1,123,125,0.424967885,0.575032115
249,3,9,3362.251,1,63,72,0.41556681,0.58443319
250,3,10,4765.607,0,127,123,0.542826867,0.457173133
251,3,11,4393.51,0,93,90,0.502118644,0.497881356
252,3,12,2648.53,0,123,117,0.707317073,0.292682927
253,3,13,3205.018,1,123,126,0.480525504,0.519474496
254,3,14,2249.129,0,63,49,0.607803647,0.392196353
255,3,15,3368.787,1,82,93,0.410202655,0.589797345
256,3,16,1595.809,0,109,93,0.698689373,0.301310627
257,3,17,2598.623,0,90,93,0.647484009,0.352515991
258,3,18,3256.513,1,72,63,0.458421964,0.541578036
259,3,19,2950.898,1,117,123,0.346082035,0.653917965
260,3,20,2088.328,0,123,131,0.598893499,0.401106501
261,3,21,2892.78,0,63,56,0.5540008,0.4459992
262,3,22,3153.39,1,96,93,0.463077814,0.536922186
263,3,23,3489.703,0,93,82,0.581118903,0.418881097
264,3,24,1597.213,0,129,123,0.638308399,0.361691601
265,3,25,2715.458,0,123,116,0.6660746,0.3339254
266,3,26,3544.648,1,123,127,0.458231955,0.541768045
267,3,27,5488.943,1,63,65,0.315149767,0.684850233
268,3,28,2793.11,1,40,63,0.45061721,0.54938279
269,3,29,3888.358,1,42,63,0.506676037,0.493323963
270,3,30,3968.847,1,47,63,0.408280621,0.591719379
271,3,31,5034.733,0,63,40,0.592066317,0.407933683
272,3,32,2112.499,0,63,47,0.618020305,0.381979695
273,3,33,2296.662,0,125,123,0.666100327,0.333899673
274,3,34,3646.655,0,93,96,0.750565185,0.249434815
275,3,35,4058.004,1,56,63,0.469832402,0.530167598
276,3,36,4104.806,1,93,109,0.405710886,0.594289114
277,3,37,2157.565,0,93,95,0.633489461,0.366510539
278,3,38,5902.977,1,49,63,0.41771852,0.58228148
279,3,39,3965.283,0,81,63,0.728017884,0.271982116
280,3,40,2874.212,1,45,63,0.589940324,0.410059676
281,3,41,1905.035,0,123,115,0.611258504,0.388741496
282,3,42,3598.064,0,119,123,0.600133372,0.399866628
283,3,43,4363.497,1,93,104,0.494760379,0.505239621
284,3,44,3112.865,0,68,63,0.728077945,0.271922055
285,3,45,1884.503,0,118,123,0.484429066,0.515570934
286,3,46,1983.844,0,77,93,0.663347349,0.336652651
287,3,47,3481.898,1,93,98,0.407130184,0.592869816
288,3,48,1740.578,0,63,45,0.644494757,0.355505243
289,3,49,2775.34,1,114,123,0.425626352,0.574373648
290,3,50,3192.21,0,63,54,0.512297899,0.487702101
291,3,51,2788.262,0,121,123,0.46991456,0.53008544
292,3,52,2021.154,0,115,123,0.638904893,0.361095107
293,3,53,2046.904,0,54,63,0.631079478,0.368920522
294,3,54,2458.908,0,99,93,0.66788071,0.33211929
295,3,55,11284.041,0,87,93,0.695564516,0.304435484
296,3,56,2205.452,0,107,93,0.688720174,0.311279826
297,3,57,2938.959,1,123,114,0.44645799,0.55354201
298,3,58,2075.831,0,79,63,0.675675676,0.324324324
299,3,59,6006.701,1,63,86,0.453619884,0.546380116
300,3,60,5185.448,0,98,93,0.598079914,0.401920086
301,3,61,2171.165,0,123,128,0.545315235,0.454684765
302,3,62,2231.588,0,84,63,0.692078617,0.307921383
303,3,63,6749.729,0,93,79,0.58493148,0.41506852
304,3,64,1702.985,1,63,75,0.332883827,0.667116173
305,3,65,4327.1,1,79,93,0.370307341,0.629692659
306,3,66,2781.398,1,63,79,0.28775381,0.71224619
307,3,67,2153.141,0,93,107,0.665792923,0.334207077
308,3,68,5509.326,0,123,119,0.539255684,0.460744316
309,3,69,3790.565,0,75,63,0.562942645,0.437057355
310,3,70,1935.545,0,123,121,0.650295892,0.349704108
311,3,71,5071.439,1,63,84,0.47199658,0.52800342
312,3,72,1970.037,0,86,63,0.577335575,0.422664425
313,3,73,1915.188,0,63,68,0.631134699,0.368865301
314,3,74,1806.863,0,93,77,0.650123588,0.349876412
315,3,75,3215.543,0,93,87,0.554441746,0.445558254
316,3,76,3040.316,0,123,118,0.661925602,0.338074398
317,3,77,2795.694,1,93,99,0.494361994,0.505638006
318,3,78,2434.871,0,128,123,0.713171702,0.286828298
319,3,79,2171.063,0,104,93,0.631820912,0.368179088
320,3,80,6490.153,0,123,120,0.46599777,0.53400223
321,3,81,2569.653,1,123,133,0.467093236,0.532906764
322,3,82,1734.384,1,93,85,0.22855096,0.77144904
323,3,83,1816.44,0,58,63,0.673227163,0.326772837
324,3,84,3418.283,1,70,63,0.360075519,0.639924481
325,3,85,3388.941,1,83,93,0.40045286,0.59954714
326,3,86,3212.035,1,93,101,0.43668515,0.56331485
327,3,87,4191.488,1,80,93,0.545324596,0.454675404
328,3,88,2193.673,0,93,83,0.714394678,0.285605322
329,3,89,2866.639,1,85,93,0.417310328,0.582689672
330,3,90,4461.154,1,93,103,0.432608892,0.567391108
331,3,91,1790.712,0,93,80,0.584438915,0.415561085
332,3,92,3086.176,1,91,93,0.377159936,0.622840064
333,3,93,2421.588,1,123,132,0.271962617,0.728037383
334,3,94,5495.088,0,77,63,0.569599339,0.430400661
335,3,95,7992.571,1,93,88,0.431126148,0.568873852
336,3,96,1895.259,0,113,123,0.644306804,0.355693196
337,3,97,1717.528,0,132,123,0.626238848,0.373761152
338,3,98,5673.799,0,63,77,0.543354943,0.456645057
339,3,99,1735.755,0,101,93,0.599657439,0.400342561
340,3,100,1521.761,0,124,123,0.649366881,0.350633119
341,3,101,1839.842,0,130,123,0.663345751,0.336654249
342,3,102,2040.446,0,122,123,0.535700272,0.464299728
343,3,103,3775.151,0,61,63,0.629789864,0.370210136
344,3,104,4915.342,1,133,123,0.398555832,0.601444168
345,3,105,1945.35,0,123,122,0.517258663,0.482741337
346,3,106,2987.049,1,88,93,0.384839138,0.615160862
347,3,107,2836.683,1,123,124,0.346619981,0.653380019
348,3,108,3238.171,0,123,130,0.551883167,0.448116833
349,3,109,3324.511,0,93,91,0.714412025,0.285587975
350,3,110,1673.779,0,123,113,0.609798426,0.390201574
351,3,111,4260.273,1,120,123,0.348215073,0.651784927
352,3,112,3245.341,1,51,63,0.34490085,0.65509915
353,3,113,2464.32,0,106,93,0.702608469,0.297391531
354,3,114,3971.055,1,93,106,0.314447592,0.685552408
355,3,115,4124.874,0,103,93,0.538322206,0.461677794
356,3,116,3063.151,0,63,51,0.565351895,0.434648105
357,3,117,2784.731,0,63,58,0.5486633,0.4513367
358,3,118,2274.323,0,63,61,0.592207792,0.407792208
359,3,119,3210.26,1,63,70,0.424119024,0.575880976
360,4,0,14824.897,0,63,42,0.54942559,0.45057441
361,4,1,2083.157,1,126,123,0.513200567,0.486799433
362,4,2,9357.174,0,123,129,0.496462042,0.503537958
363,4,3,2825.048,0,116,123,0.461975232,0.538024768
364,4,4,1900.572,0,131,123,0.613603217,0.386396783
365,4,5,4876.995,0,65,63,0.545880864,0.454119136
366,4,6,1821.439,0,95,93,0.617349866,0.382650134
367,4,7,7493.308,1,63,81,0.551833123,0.448166877
368,4,8,4593.317,0,123,125,0.549917857,0.450082143
369,4,9,2388.264,0,63,72,0.574606736,0.425393264
370,4,10,4057.351,0,127,123,0.556814293,0.443185707
371,4,11,3000.593,0,93,90,0.695488769,0.304511231
372,4,12,3201.176,0,123,117,0.564292615,0.435707385
373,4,13,8467.339,0,123,126,0.508062206,0.491937794
374,4,14,15422.37,0,63,49,0.527090616,0.472909384
375,4,15,22416.61,0,82,93,0.563962778,0.436037222
376,4,16,2357.467,0,109,93,0.642832083,0.357167917
377,4,17,19852.526,1,90,93,0.492510784,0.507489216
378,4,18,14929.605,1,72,63,0.454514152,0.545485848
379,4,19,6802.71,1,117,123,0.444667422,0.555332578
380,4,20,5623.276,1,123,131,0.53736346,0.46263654
381,4,21,8088.222,0,63,56,0.488030808,0.511969192
382,4,22,8348.753,0,96,93,0.257706165,0.742293835
383,4,23,2068.719,0,93,82,0.624874024,0.375125976
384,4,24,2864.606,0,129,123,0.547873563,0.452126437
385,4,25,1555.129,0,123,116,0.608700791,0.391299209
386,4,26,2010.556,0,123,127,0.626457704,0.373542296
387,4,27,25299.521,0,63,65,0.456777644,0.543222356
388,4,28,1996.359,0,40,63,0.660339694,0.339660306
389,4,29,15235.493,1,42,63,0.530915774,0.469084226
390,4,30,9458.254,1,47,63,0.4741048,0.5258952
391,4,31,1876.74,0,63,40,0.627523181,0.372476819
392,4,32,6732.502,0,63,47,0.60000013,0.39999987
393,4,33,1564.586,0,125,123,0.559418181,0.440581819
394,4,34,10629.362,0,93,96,0.506753133,0.493246867
395,4,35,9460.517,1,56,63,0.409459296,0.590540704
396,4,36,7210.473,1,93,109,0.622710475,0.377289525
397,4,37,6251.048,0,93,95,0.641865817,0.358134183
398,4,38,6443.423,0,49,63,0.592577386,0.407422614
399,4,39,2842.802,0,81,63,0.538987138,0.461012862
400,4,40,5514.536,1,45,63,0.507278221,0.492721779
401,4,41,1932.558,0,123,115,0.630504179,0.369495821
402,4,42,9801.449,0,119,123,0.387463777,0.612536223
403,4,43,5940.869,1,93,104,0.54992667,0.45007333
404,4,44,3591.975,0,68,63,0.571896135,0.428103865
405,4,45,2463.779,0,118,123,0.632662303,0.367337697
406,4,46,4914.518,0,77,93,0.477882518,0.522117482
407,4,47,3861.154,0,93,98,0.526306941,0.473693059
408,4,48,1810.596,0,63,45,0.628964898,0.371035102
409,4,49,6114.863,1,114,123,0.468697395,0.531302605
410,4,50,2444.855,0,63,54,0.675091805,0.324908195
411,4,51,3256.276,0,121,123,0.561826194,0.438173806
412,4,52,15007.925,0,115,123,0.579562288,0.420437712
413,4,53,14697.957,1,54,63,0.424384986,0.575615014
414,4,54,1860.584,0,99,93,0.553167912,0.446832088
415,4,55,5034.29,0,87,93,0.392376682,0.607623318
416,4,56,7942.371,0,107,93,0.511005513,0.488994487
417,4,57,1541.675,0,123,114,0.611389785,0.388610215
418,4,58,1639.813,0,79,63,0.58157738,0.41842262
419,4,59,3309.907,1,63,86,0.531660131,0.468339869
420,4,60,1652.721,0,98,93,0.39842016,0.60157984
421,4,61,2686.654,0,123,128,0.575262345,0.424737655
422,4,62,1650.025,0,84,63,0.624482089,0.375517911
423,4,63,2717.362,0,93,79,0.703093693,0.296906307
424,4,64,1869.81,0,63,75,0.671745946,0.328254054
425,4,65,8438.741,1,79,93,0.516777649,0.483222351
426,4,66,1844.599,0,63,79,0.585874351,0.414125649
427,4,67,3257.386,0,93,107,0.475451338,0.524548662
428,4,68,1544.762,0,123,119,0.607876068,0.392123932
429,4,69,1977.232,0,75,63,0.645427166,0.354572834
430,4,70,5245.961,0,123,121,0.438239935,0.561760065
431,4,71,10697.016,1,63,84,0.447612544,0.552387456
432,4,72,5721.714,0,86,63,0.561333675,0.438666325
433,4,73,7035.153,0,63,68,0.439310486,0.560689514
434,4,74,1696.698,0,93,77,0.558320647,0.441679353
435,4,75,5437.186,0,93,87,0.646068256,0.353931744
436,4,76,1864.389,0,123,118,0.583233093,0.416766907
437,4,77,6701.093,0,93,99,0.44996277,0.55003723
438,4,78,1591.685,0,128,123,0.545222516,0.454777484
439,4,79,3241.106,0,104,93,0.575239131,0.424760869
440,4,80,7326.801,0,123,120,0.535596416,0.464403584
441,4,81,10370.944,0,123,133,0.569069677,0.430930323
442,4,82,6994.066,0,93,85,0.447187435,0.552812565
443,4,83,20801.538,0,58,63,0.41104857,0.58895143
444,4,84,3869.451,0,70,63,0.515372203,0.484627797
445,4,85,10888.107,0,83,93,0.383436618,0.616563382
446,4,86,15326.428,1,93,101,0.504072435,0.495927565
447,4,87,3698.599,1,80,93,0.587313753,0.412686247
448,4,88,1644.716,0,93,83,0.530000357,0.469999643
449,4,89,5217.47,1,85,93,0.453501804,0.546498196
450,4,90,7844.832,1,93,103,0.450333767,0.549666233
451,4,91,1715.847,0,93,80,0.634428243,0.365571757
452,4,92,2732.037,0,91,93,0.755905975,0.244094025
453,4,93,19264.999,0,123,132,0.556003326,0.443996674
454,4,94,2416.989,0,77,63,0.6364,0.3636
455,4,95,17362.41,0,93,88,0.573088367,0.426911633
456,4,96,8393.032,1,113,123,0.606253724,0.393746276
457,4,97,4098.332,0,132,123,0.466592149,0.533407851
458,4,98,10515.086,0,63,77,0.417420288,0.582579712
459,4,99,31663.561,0,101,93,0.529230751,0.470769249
460,4,100,13825.959,0,124,123,0.612050036,0.387949964
461,4,101,3532.394,0,130,123,0.620320814,0.379679186
462,4,102,6932.072,0,122,123,0.463097974,0.536902026
463,4,103,4322.377,0,61,63,0.579995515,0.420004485
464,4,104,1712.77,0,133,123,0.61707458,0.38292542
465,4,105,8741.852,0,123,122,0.623944419,0.376055581
466,4,106,18617.121,0,88,93,0.459282653,0.540717347
467,4,107,7029.46,0,123,124,0.294926426,0.705073574
468,4,108,17355.536,0,123,130,0.575389953,0.424610047
469,4,109,1770.037,0,93,91,0.511609059,0.488390941
470,4,110,5798.199,0,123,113,0.549364811,0.450635189
471,4,111,2808.845,0,120,123,0.455217126,0.544782874
472,4,112,8212.237,1,51,63,0.479708186,0.520291814
473,4,113,2293.854,0,106,93,0.712210064,0.287789936
474,4,114,8415.61,1,93,106,0.383673789,0.616326211
475,4,115,2697.017,0,103,93,0.726305155,0.273694845
476,4,116,2157.263,0,63,51,0.625491416,0.374508584
477,4,117,2450.887,0,63,58,0.665428767,0.334571233
478,4,118,3564.241,0,63,61,0.599690629,0.400309371
479,4,119,2070.507,0,63,70,0.585182835,0.414817165
